1998-01 4
1999-01 3
1999-08 7
1999-09 8
1999-10 15
1999-11 9
1999-12 13
2000-01 8
2000-02 17
2000-03 16
2000-04 11
2000-05 36
2000-06 51
2000-07 60
2000-08 42
2000-09 60
2000-10 41
2000-11 29
2000-12 31
2001-01 47
2001-02 44
2001-03 50
2001-04 14
2001-05 78
2001-06 47
2001-07 64
2001-08 34
2001-09 30
2001-10 37
2001-11 44
2001-12 56
2002-01 65
2002-02 85
2002-03 124
2002-04 90
2002-05 73
2002-06 92
2002-07 56
2002-08 91
2002-09 121
2002-10 87
2002-11 72
2002-12 133
2003-01 151
2003-02 93
2003-03 90
2003-04 98
2003-05 145
2003-06 122
2003-07 223
2003-08 222
2003-09 161
2003-10 243
2003-11 186
2003-12 272
2004-01 182
2004-02 204
2004-03 170
2004-04 138
2004-05 137
2004-06 94
2004-07 118
2004-08 91
2004-09 109
2004-10 143
2004-11 201
2004-12 174
2005-01 111
2005-02 130
2005-03 136
2005-04 124
2005-05 104
2005-06 113
2005-07 136
2005-08 148
2005-09 195
2005-10 105
2005-11 132
2005-12 104
2006-01 64
2006-02 94
2006-03 41
2006-04 29
2006-05 46
2006-06 139
2006-07 157
2006-08 110
2006-09 192
2006-10 156
2006-11 36
2006-12 69
2007-01 94
2007-02 199
2007-03 69
2007-04 75
2007-05 89
2007-06 204
2007-07 166
2007-08 243
2007-09 156
2007-10 183
2007-11 240
2007-12 731
2008-01 512
2008-02 266
2008-03 189
2008-04 229
2008-05 313
2008-06 358
2008-07 318
2008-08 605
2008-09 569
2008-10 376
2008-11 175
2008-12 441
2009-01 372
2009-02 482
2009-03 295
2009-04 140
2009-05 184
2009-06 211
2009-07 287
2009-08 278
2009-09 385
2009-10 306
2009-11 217
2009-12 156
2010-01 209
2010-02 211
2010-03 295
2010-04 399
2010-05 344
2010-06 208
2010-07 217
2010-08 279
2010-09 205
2010-10 240
2010-11 265
2010-12 350
2011-01 259
2011-02 227
2011-03 225
2011-04 167
2011-05 366
2011-06 442
2011-07 330
2011-08 218
2011-09 180
2011-10 199
2011-11 311
2011-12 231
2012-01 197
2012-02 294
2012-03 310
2012-04 252
2012-05 310
2012-06 382
2012-07 311
2012-08 277
2012-09 177
2012-10 291
2012-11 644
2012-12 555
2013-01 316
2013-02 444
2013-03 371
2013-04 413
2013-05 428
2013-06 631
2013-07 537
2013-08 419
2013-09 326
2013-10 361
2013-11 420
2013-12 484
2014-01 251
2014-02 271
2014-03 250
2014-04 269
2014-05 465
2014-06 276
2014-07 343
2014-08 278
2014-09 334
2014-10 418
2014-11 419
2014-12 404
2015-01 308
2015-02 239
2015-03 325
2015-04 244
2015-05 235
2015-06 361
2015-07 359
2015-08 218
2015-09 253
2015-10 410
2015-11 342
2015-12 544
2016-01 298
2016-02 247
2016-03 334
2016-04 315
2016-05 366
2016-06 282
2016-07 225
2016-08 202
2016-09 228
2016-10 208
2016-11 371
2016-12 265
2017-01 36
